similem si negas tibi me esse , certe simile est hoc rostro tuo .	similis si nego tu ego sum , certus similis sum hic rostrum tuus .	ACC;ADJ;MASC;SG CONJ 2;ACT;FIN;IND;PRS;SG;V DAT;MASC;PRO;SG ACC;MASC;PRO;SG ACT;NFIN;PRS;V _ ADV ADJ;NEUT;NOM;SG 3;ACT;FIN;IND;PRS;SG;V NEUT;NOM;PRO;SG DAT;N;NEUT;SG DAT;NEUT;PRO;SG _
si procurare vis ostentum , rustice , uxores inquit da tuis pastoribus .	si procuro volo ostendo , rusticus , uxor inquam do tuus pastor .	CONJ ACT;NFIN;PRS;V 2;ACT;FIN;IND;PRS;SG;V ACC;NEUT;PASS;PFV;PST;SG;V;V.PTCP _ ADJ;MASC;SG;VOC _ ACC;FEM;N;PL 3;ACT;FIN;IND;PFV;PST;SG;V 2;ACT;FIN;IMP;PRS;SG;V DAT;MASC;PL;PRO DAT;MASC;N;PL _
sciebam saepenumero parva manu cum magnis legionibus hostium contendisse ;	scio saepenumero parvus manus cum magnus legio hostis contendo ;	1;ACT;FIN;IND;IPFV;PST;SG;V ADV ADJ;AT+ABL;FEM;SG AT+ABL;FEM;N;SG ADP ADJ;AT+ABL;FEM;PL AT+ABL;FEM;N;PL GEN;MASC;N;PL ACT;NFIN;PFV;PST;V _
que ne id quibus modis adsequeretur , dum sibi regnum pararet , quicquam pensi habebat .	que ne is qui modus assequor , dum sui regnum paro , quisquam pensum habeo .	CONJ CONJ ACC;NEUT;PRO;SG DAT;NEUT;PL;PRO DAT;MASC;N;PL 3;FIN;IPFV;PASS;PST;SBJV;SG;V _ CONJ DAT;FEM;PL;PRO ACC;N;NEUT;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V _ ACC;NEUT;PRO;SG GEN;N;NEUT;SG 3;ACT;FIN;IND;IPFV;PST;SG;V _
neve operis famam posset delere vetustas , instituit sacros celebri certamine ludos , pythia perdomitae serpentis nomine dictos .	neve opus fama possum deleo vetustas , instituo sacer celeber certamen ludus , pythia perdomo serpens nomen dico .	ADV GEN;N;NEUT;SG ACC;FEM;N;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V ACT;NFIN;PRS;V FEM;N;NOM;SG _ 3;ACT;FIN;IND;PFV;PST;SG;V ACC;ADJ;MASC;PL ADJ;AT+ABL;NEUT;SG AT+ABL;N;NEUT;SG ACC;MASC;N;PL _ ACC;N;NEUT;PL FEM;GEN;PASS;PFV;PST;SG;V;V.PTCP FEM;GEN;N;SG AT+ABL;N;NEUT;SG ACC;MASC;PASS;PFV;PL;PST;V;V.PTCP _
quod factum primo popularis coniurationis concusserat .	qui factum primo popularis conjuratio concutio .	NEUT;NOM;PRO;SG N;NEUT;NOM;SG ADV ACC;MASC;N;PL FEM;GEN;N;SG 3;ACT;FIN;IND;PST+PRF;SG;V _
ceteri sine mora veniunt ;	ceterus sine mora venio ;	ADJ;MASC;NOM;PL ADP AT+ABL;FEM;N;SG 3;ACT;FIN;IND;PL;PRS;V _
avidius ad pompam manus porreximus , et repente nova ludorum remissio hilaritatem hic refecit .	avidus ad pompa manus porrigo , et repens novus ludus remissio hilaritas hic reficio .	ADV ADP ACC;FEM;N;SG ACC;FEM;N;PL 1;ACT;FIN;IND;PFV;PL;PST;V _ CONJ ADV ADJ;FEM;NOM;SG GEN;MASC;N;PL FEM;N;NOM;SG ACC;FEM;N;SG ADV 3;ACT;FIN;IND;PFV;PST;SG;V _
sibi non cavere et aliis consilium dare stultum esse paucis ostendemus versibus .	sui non caveo et alius consilium do stultus sum paucus ostendo versus .	DAT;MASC;PRO;SG ADV ACT;NFIN;PRS;V CONJ ADJ;DAT;MASC;PL ACC;N;NEUT;SG ACT;NFIN;PRS;V ACC;ADJ;NEUT;SG ACT;NFIN;PRS;V ADJ;AT+ABL;MASC;PL 1;ACT;FIN;FUT;IND;PL;V AT+ABL;MASC;N;PL _
corcillum est quod homines facit , cetera quisquilia omnia .	corcillum sum qui homo facio , ceterus quisquilia omnia .	N;NEUT;NOM;SG 3;ACT;FIN;IND;PRS;SG;V NEUT;NOM;PRO;SG ACC;MASC;N;PL 3;ACT;FIN;IND;PRS;SG;V _ ADJ;NEUT;NOM;PL FEM;N;NOM;SG N;NEUT;NOM;PL _
pila omittunt , gladiis res geritur .	pilum omitto , gladius res gero .	ACC;N;NEUT;PL 3;ACT;FIN;IND;PL;PRS;V _ AT+ABL;MASC;N;PL FEM;N;NOM;SG 3;FIN;IND;PASS;PRS;SG;V _
vivis , et vivis non ad deponendam , sed ad confirmandam audaciam .	vivo , et vivo non ad depono , sed ad confirmo audacia .	2;ACT;FIN;IND;PRS;SG;V _ CONJ 2;ACT;FIN;IND;PRS;SG;V ADV ADP ACC;FEM;SG;V;V.CVB _ CONJ ADP ACC;FEM;SG;V;V.CVB ACC;FEM;N;SG _
tres interim iatraliptae in conspectu eius falernum potabant , et cum plurimum rixantes effunderent , trimalchio hoc suum propinasse dicebat .	tres interim iatralipta in conspectus is falernum poto, , et cum plurimus rixor effundo , trimalchio hic suus propino, dico .	NUM ADV MASC;N;NOM;PL ADP AT+ABL;MASC;N;SG GEN;MASC;PRO;SG ACC;MASC;N;SG 3;ACT;FIN;IND;IPFV;PL;PST;V _ CONJ CONJ ACC;ADJ;MASC;SG ACT;MASC;NOM;PL;PRS;V;V.PTCP 3;ACT;FIN;IPFV;PL;PST;SBJV;V _ MASC;N;NOM;SG ACC;NEUT;PRO;SG ACC;ADJ;NEUT;SG ACT;NFIN;PFV;PST;V 3;ACT;FIN;IND;IPFV;PST;SG;V _
aut quo cibo fecisti tantum corporis ?	aut qui cibus facio tantus corpus ?	CONJ AT+ABL;MASC;PRO;SG AT+ABL;MASC;N;SG 2;ACT;FIN;IND;PFV;PST;SG;V ACC;ADJ;NEUT;SG GEN;N;NEUT;SG _
et hi quidem apophoreti fuerunt .	et hic quidem apophoretus sum .	CONJ MASC;NOM;PL;PRO ADV MASC;N;NOM;PL 3;ACT;FIN;IND;PFV;PL;PST;V _
varium porcum perdiderat .	varius porcus perdo .	ACC;ADJ;MASC;SG ACC;MASC;N;SG 3;ACT;FIN;IND;PST+PRF;SG;V _
quid habet quod rideat ?	quis habeo qui rideo ?	ACC;NEUT;PRO;SG 3;ACT;FIN;IND;PRS;SG;V ACC;NEUT;PRO;SG 3;ACT;FIN;PRS;SBJV;SG;V _
luce sunt clariora nobis tua consilia omnia , quae iam mecum licet recognoscas .	lux sum clarus nos tuus consilium omnis , qui jam ego licet recognosco .	AT+ABL;FEM;N;SG 3;ACT;FIN;IND;PL;PRS;V ADJ;CMPR;NEUT;NOM;PL DAT;MASC;PL;PRO NEUT;NOM;PL;PRO N;NEUT;NOM;PL ADJ;NEUT;NOM;PL _ NEUT;NOM;PL;PRO ADV AT+ABL;MASC;PRO;SG 3;ACT;FIN;IND;PRS;SG;V 2;ACT;FIN;PRS;SBJV;SG;V _
iam curabo , fatum tuum plores .	jam curo , fatum tuus ploro .	ADV 1;ACT;FIN;FUT;IND;SG;V _ ACC;N;NEUT;SG ACC;ADJ;NEUT;SG 2;ACT;FIN;PRS;SBJV;SG;V _
his tu semper eris nostrae gratissima vitae , taedia dum miserae sint tibi luxuriae .	hic tu semper sum noster gratus vita , taedium dum miser sum tu luxuria .	AT+ABL;NEUT;PL;PRO FEM;NOM;PRO;SG ADV 2;ACT;FIN;FUT;IND;SG;V DAT;FEM;PRO;SG ADJ;FEM;NOM;RL;SG DAT;FEM;N;SG _ N;NEUT;NOM;PL CONJ ADJ;FEM;NOM;PL 3;ACT;FIN;PL;PRS;SBJV;V DAT;FEM;PRO;SG FEM;N;NOM;PL _
non recusavi in summa frumenti penuria curationem annonae , quam ita administravi , ut intra paucos dies metu et periclo praesenti populum universam liberarem impensa et cura mea .	non recuso in superus frumentum penuria curatio annona , qui ita administro , ut intra paucus dies metus et periculum praesens populus universus libero impensa et cura meus .	ADV 1;ACT;FIN;IND;PFV;PST;SG;V ADP ADJ;AT+ABL;FEM;SG GEN;N;NEUT;SG AT+ABL;FEM;N;SG ACC;FEM;N;SG FEM;GEN;N;SG _ ACC;FEM;N;SG ADV 1;ACT;FIN;IND;PFV;PST;SG;V _ ADV ADP ACC;ADJ;MASC;PL ACC;MASC;N;PL AT+ABL;MASC;N;SG CONJ AT+ABL;N;NEUT;SG ADJ;AT+ABL;NEUT;SG ACC;MASC;N;SG ACC;ADJ;FEM;SG 1;ACT;FIN;IPFV;PST;SBJV;SG;V AT+ABL;FEM;N;SG CONJ AT+ABL;FEM;N;SG ADJ;AT+ABL;FEM;SG _
tuae sunt partes ;	tuus sum pars ;	FEM;NOM;PL;PRO 3;ACT;FIN;IND;PL;PRS;V FEM;N;NOM;PL _
talis sese halitus atris faucibus effundens supera ad convexa ferebat :	talis sui halitus ater fauces effundo superus ad convexus fero :	ADJ;MASC;NOM;SG ACC;MASC;PRO;SG MASC;N;NOM;SG ADJ;AT+ABL;FEM;PL AT+ABL;FEM;N;PL ACT;MASC;NOM;PRS;SG;V;V.PTCP ACC;ADJ;NEUT;PL ADP ACC;ADJ;NEUT;PL 3;ACT;FIN;IND;IPFV;PST;SG;V _
sed ea res magnae initium cladis fuit .	sed is res magnus initium clades sum .	CONJ FEM;NOM;PRO;SG FEM;N;NOM;SG ADJ;FEM;GEN;SG N;NEUT;NOM;SG FEM;GEN;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V _
emicat extemplo laetus post talia matris dicta suae phaethon et concipit aethera mente , aethiopasque suos que positos sub ignibus indos sidereis transit que patrios adit inpiger ortus .	emico extemplo laetus post talis mater dictum suus phaethon et concipio aether mens , aethiopus suus que pono sub ignis indus sidereus transeo que patrius adeo impiger ortus .	3;ACT;FIN;IND;PRS;SG;V ADV ADJ;MASC;NOM;SG ADP ACC;ADJ;NEUT;PL FEM;GEN;N;SG ACC;N;NEUT;PL ADJ;FEM;GEN;SG MASC;N;NOM;SG CONJ 3;ACT;FIN;IND;PRS;SG;V ACC;MASC;N;SG AT+ABL;FEM;N;SG _ ACC;MASC;N;PL ACC;ADJ;MASC;PL CONJ ACC;MASC;PASS;PFV;PL;PST;V;V.PTCP ADP AT+ABL;MASC;N;PL ACC;MASC;N;PL ADJ;AT+ABL;MASC;PL 3;ACT;FIN;IND;PRS;SG;V CONJ ACC;ADJ;MASC;PL 3;ACT;FIN;IND;PFV;PST;SG;V ADJ;MASC;NOM;SG ACC;MASC;N;PL _
inventum medicina meum est , que opifer per orbem dicor , et herbarum subiecta potentia nobis :	inventum medicina meus sum , que opifer per orbis dico , et herba subjectum potentia nos :	N;NEUT;NOM;SG FEM;N;NOM;SG ADJ;NEUT;NOM;SG 3;ACT;FIN;IND;PRS;SG;V _ CONJ ADJ;MASC;NOM;SG ADP ACC;MASC;N;SG 1;FIN;IND;PASS;PRS;SG;V _ CONJ FEM;GEN;N;PL FEM;NOM;PASS;PFV;PST;SG;V;V.PTCP FEM;N;NOM;SG DAT;MASC;PL;PRO _
hanc quoque phoebus amat , que posita in stipite dextra sentit adhuc trepidare novo sub cortice pectus conplexusque suis ramos , ut membra , lacertis oscula dat ligno :	hic quoque phoebus amo , que pono in stipes dextera sentio adhuc trepido novus sub cortex pectus conplexus suus ramus , ut membrum , lacertus osculum do lignum :	ACC;FEM;PRO;SG ADV MASC;N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V _ CONJ AT+ABL;FEM;PASS;PFV;PST;SG;V;V.PTCP ADP AT+ABL;FEM;N;SG AT+ABL;FEM;N;SG 3;ACT;FIN;IND;PRS;SG;V ADV ACT;NFIN;PRS;V ADJ;AT+ABL;MASC;SG ADP AT+ABL;MASC;N;SG N;NEUT;NOM;SG MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP ADJ;AT+ABL;MASC;PL ACC;MASC;N;PL _ ADV ACC;N;NEUT;PL _ AT+ABL;MASC;N;PL ACC;N;NEUT;PL 3;ACT;FIN;IND;PRS;SG;V DAT;N;NEUT;SG _
putares me hoc iussisse :	puto ego hic jubeo :	2;ACT;FIN;IPFV;PST;SBJV;SG;V ACC;MASC;PRO;SG ACC;NEUT;PRO;SG ACT;NFIN;PFV;PST;V _
nemo libenter recolit qui laesit locum .	nemo libet recolo qui laedo locus .	MASC;NOM;PRO;SG ADV 3;ACT;FIN;IND;PRS;SG;V MASC;NOM;PRO;SG 3;ACT;FIN;IND;PFV;PST;SG;V ACC;MASC;N;SG _
quae genus utrumque nosset cum pulcherrime , legem duabus hanc proposuit partibus :	qui genus uterque nosco cum pulcher , lex duo hic propono pars :	FEM;NOM;PRO;SG ACC;N;NEUT;SG ACC;NEUT;PRO;SG 3;ACT;FIN;PST+PRF;SBJV;SG;V CONJ ADV;RL _ ACC;FEM;N;SG DAT;FEM;NUM;PL ACC;FEM;PRO;SG 3;ACT;FIN;IND;PFV;PST;SG;V DAT;FEM;N;PL _
fugiunt e corpore saetae , cornua decrescunt , fit luminis artior orbis , contrahitur rictus , redeunt que umeri que manus , que ungula in quinos dilapsa absumitur ungues :	fugio ex corpus saeta , cornu decresco , fio lumen artus orbis , contraho rictus , redeo que umerus que manus , que ungula in quini dilabor absumo unguis :	3;ACT;FIN;IND;PL;PRS;V ADP AT+ABL;N;NEUT;SG FEM;N;NOM;PL _ N;NEUT;NOM;PL 3;ACT;FIN;IND;PL;PRS;V _ 3;ACT;FIN;IND;PRS;SG;V GEN;N;NEUT;SG ADJ;CMPR;MASC;NOM;SG MASC;N;NOM;SG _ 3;FIN;IND;PASS;PRS;SG;V MASC;N;NOM;SG _ 3;ACT;FIN;IND;PL;PRS;V CONJ MASC;N;NOM;PL CONJ FEM;N;NOM;PL _ CONJ FEM;N;NOM;SG ADP ACC;ADJ;MASC;PL FEM;NOM;PASS;PFV;PST;SG;V;V.PTCP 3;FIN;IND;PASS;PRS;SG;V ACC;MASC;N;PL _
tunc illa talem protulit sententiam :	tunc ille talis profero sententia :	ADV FEM;NOM;PRO;SG ACC;ADJ;FEM;SG 3;ACT;FIN;IND;PFV;PST;SG;V ACC;FEM;N;SG _
sed inmedicabile corpus ense recidendum est , ne pars sincera trahatur .	sed immedicabilis corpus ensis recido sum , ne pars sincerus traho .	CONJ ADJ;NEUT;NOM;SG N;NEUT;NOM;SG AT+ABL;MASC;N;SG NEUT;NOM;PASS;PRS;SG;V;V.CVB 3;ACT;FIN;IND;PRS;SG;V _ CONJ FEM;N;NOM;SG ADJ;FEM;NOM;SG 3;FIN;PASS;PRS;SBJV;SG;V _
nec teucris addita iuno usquam aberit ;	neque teucer addo juno usquam absum ;	CONJ DAT;MASC;N;PL FEM;NOM;PASS;PFV;PST;SG;V;V.PTCP FEM;N;NOM;SG ADV 3;ACT;FIN;FUT;IND;PFV;SG;V _
quem ad finem sese effrenata iactabit audacia ?	qui ad finis sui effreno jacto audacia ?	ACC;MASC;PRO;SG ADP ACC;MASC;N;SG ACC;FEM;PRO;SG FEM;NOM;PASS;PFV;PST;SG;V;V.PTCP 3;ACT;FIN;FUT;IND;SG;V FEM;N;NOM;SG _
bis et viciens miliens sestertium donationibus nero effuderat :	bis et viciens millies sestertius donatio nero effundo :	ADV CONJ ADV ADV ADJ;GEN;NEUT;PL AT+ABL;FEM;N;PL MASC;N;NOM;SG 3;ACT;FIN;IND;PST+PRF;SG;V _
officia cum multis mutuo exercuit , nec prius dies cuiusque sollemnes frequentare desiit , quam grandior iam natu et in turba quondam sponsaliorum die uexatus .	officium cum multus mutuus exerceo , neque prior dies quisque sollemnis frequento desino , quam grandis jam natus et in turba quondam sponsalis dies vexo .	ACC;N;NEUT;PL ADP ADJ;AT+ABL;MASC;PL ADV 3;ACT;FIN;IND;PFV;PST;SG;V _ CONJ ADV;CMPR ACC;MASC;N;PL GEN;MASC;PRO;SG ACC;ADJ;MASC;PL ACT;NFIN;PRS;V 3;ACT;FIN;IND;PFV;PST;SG;V _ ADV ADJ;CMPR;MASC;NOM;SG ADV AT+ABL;MASC;N;SG CONJ ADP AT+ABL;FEM;N;SG ADV ADJ;GEN;NEUT;PL AT+ABL;MASC;N;SG MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP _
quod privatarum rerum dedecus non haeret in fama ?	qui privo res dedecus non haereo in fama ?	NEUT;NOM;PRO;SG FEM;GEN;PASS;PFV;PL;PST;V;V.PTCP FEM;GEN;N;PL N;NEUT;NOM;SG ADV 3;ACT;FIN;IND;PRS;SG;V ADP AT+ABL;FEM;N;SG _
suadeo , bonum tuum concoquas , milva , et me non facias ringentem , amasiuncula :	suadeo , bonum tuus concoquo , milva , et ego non facio ringor , amasiuncula :	1;ACT;FIN;IND;PRS;SG;V _ ACC;N;NEUT;SG ACC;ADJ;NEUT;SG 2;ACT;FIN;PRS;SBJV;SG;V _ FEM;N;SG;VOC _ CONJ ACC;MASC;PRO;SG ADV 2;ACT;FIN;PRS;SBJV;SG;V ACC;ACT;MASC;PRS;SG;V;V.PTCP _ FEM;N;SG;VOC _
fortuna omnia ea victoribus praemia posuit .	fortuna omnis is victor praemium pono .	FEM;N;NOM;SG ACC;ADJ;NEUT;PL ACC;NEUT;PL;PRO DAT;MASC;N;PL ACC;N;NEUT;PL 3;ACT;FIN;IND;PFV;PST;SG;V _
memini qui me saxo petierit , qui panem dederit ;	memini qui ego saxum peto , qui panis do ;	1;ACT;FIN;IND;PFV;PST;SG;V MASC;NOM;PRO;SG ACC;FEM;PRO;SG AT+ABL;N;NEUT;SG 3;ACT;FIN;PFV;PST;SBJV;SG;V _ MASC;NOM;PRO;SG ACC;MASC;N;SG 3;ACT;FIN;PFV;PST;SBJV;SG;V _
nec mihi rivalis certos subducet amores :	nec ego rivalis certus subduco amor :	CONJ DAT;MASC;PRO;SG ADJ;MASC;NOM;SG ACC;ADJ;MASC;PL 3;ACT;FIN;FUT;IND;SG;V ACC;MASC;N;PL _
utrique victoriam crudeliter exercebant .	uterque victoria crudeliter exerceo .	MASC;NOM;PL;PRO ACC;FEM;N;SG ADV 3;ACT;FIN;IND;IPFV;PL;PST;V _
non adeo leviter nostris puer haesit ocellis , ut meus oblito pulvis amore vacet .	non adeo levis noster puer haereo ocellus , ut meus obliviscor pulvis amor vaco .	ADV ADV ADV DAT;MASC;PL;PRO MASC;N;NOM;SG 3;ACT;FIN;IND;PFV;PST;SG;V DAT;MASC;N;PL _ ADV MASC;NOM;PRO;SG ACT;AT+ABL;MASC;PFV;PST;SG;V;V.PTCP MASC;N;NOM;SG AT+ABL;MASC;N;SG 3;ACT;FIN;PRS;SBJV;SG;V _
delmatico etiam uulnera excepit , una acie dextrum genu lapide ictus , altera et crus et utrumque brachium ruina pontis consauciatus .	delmaticus etiam vulnus excipio , unus acies dexter genu lapis jacio , alter et crus et uterque bracchium ruina pons consaucio .	ADJ;AT+ABL;NEUT;SG CONJ ACC;N;NEUT;PL 3;ACT;FIN;IND;PFV;PST;SG;V _ AT+ABL;FEM;NUM;SG AT+ABL;FEM;N;SG ACC;ADJ;NEUT;SG ACC;N;NEUT;SG AT+ABL;FEM;N;SG MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP _ ADJ;AT+ABL;FEM;SG CONJ ACC;N;NEUT;SG CONJ ACC;NEUT;PRO;SG ACC;N;NEUT;SG AT+ABL;FEM;N;SG GEN;MASC;N;SG MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP _
ovis damnata falso testimonio quod non debebat solvit .	ovis damno fallo testimonium qui non debeo solvo .	FEM;N;NOM;SG FEM;NOM;PASS;PFV;PST;SG;V;V.PTCP AT+ABL;NEUT;PASS;PFV;PST;SG;V;V.PTCP AT+ABL;N;NEUT;SG ACC;NEUT;PRO;SG ADV 3;ACT;FIN;IND;IPFV;PST;SG;V 3;ACT;FIN;IND;PFV;PST;SG;V _
veni ergo mecum .	venio ergo ego .	2;ACT;FIN;IMP;PRS;SG;V ADV AT+ABL;MASC;PRO;SG _
legati quoque ( nam senatus electionem galbae permiserat ) foeda inconstantia nominati , excusati , substituti , ambitu remanendi aut eundi , ut quemque metus vel spes impulerat .	lego quoque ( nam senatus electio galba permitto ) foedus inconstantia nomino , excuso , substituo , ambitus remaneo aut eo , ut quisque metus vel spes impello .	MASC;NOM;PASS;PFV;PL;PST;V;V.PTCP ADV _ CONJ MASC;N;NOM;SG ACC;FEM;N;SG DAT;MASC;N;SG 3;ACT;FIN;IND;PST+PRF;SG;V _ ADJ;AT+ABL;FEM;SG AT+ABL;FEM;N;SG MASC;NOM;PASS;PFV;PL;PST;V;V.PTCP _ MASC;NOM;PASS;PFV;PL;PST;V;V.PTCP _ MASC;NOM;PASS;PFV;PL;PST;V;V.PTCP _ AT+ABL;MASC;N;SG GEN;V;V.MSDR CONJ GEN;V;V.MSDR _ ADV ACC;MASC;PRO;SG MASC;N;NOM;SG CONJ FEM;N;NOM;SG 3;ACT;FIN;IND;PST+PRF;SG;V _
illae credentes tradunt sese miluo ;	ille credo trado sui miluus ;	FEM;NOM;PL;PRO FEM;NOM;PL;PRS;V;V.PTCP 3;ACT;FIN;IND;PL;PRS;V ACC;FEM;PL;PRO DAT;MASC;N;SG _
dein reposcenti locum preces admovit , tempus exorans breve , dum firmiores posset catulos ducere .	deinde reposco locus prex admoveo , tempus exoro brevis , dum firmus possum catulus duco .	ADV DAT;FEM;PRS;SG;V;V.PTCP ACC;MASC;N;SG ACC;FEM;N;PL 3;ACT;FIN;IND;PFV;PST;SG;V _ ACC;N;NEUT;SG FEM;NOM;PRS;SG;V;V.PTCP ACC;ADJ;NEUT;SG _ CONJ ACC;ADJ;CMPR;MASC;PL 3;ACT;FIN;IPFV;PST;SBJV;SG;V ACC;MASC;N;PL ACT;NFIN;PRS;V _
ergo aut tace aut meliorem noli molestare , qui te natum non putat ;	ergo aut taceo aut bonus nolo molesto , qui tu natus non puto ;	ADV CONJ 2;ACT;FIN;IMP;PRS;SG;V CONJ ACC;ADJ;CMPR;MASC;SG 2;ACT;FIN;IMP;PRS;SG;V ACT;NFIN;V _ MASC;NOM;PRO;SG ACC;MASC;PRO;SG ACC;MASC;PASS;PFV;PST;SG;V;V.PTCP ADV 3;ACT;FIN;IND;PRS;SG;V _
proinde quasi iniuriam facere id demum esset imperio uti .	proinde quasi injuria facio is demum sum imperium utor .	ADV ADV ACC;FEM;N;SG ACT;NFIN;PRS;V NEUT;NOM;PRO;SG ADV 3;ACT;FIN;IPFV;PST;SBJV;SG;V AT+ABL;N;NEUT;SG NFIN;PASS;PRS;V _
quorum ego vix abs te iam diu manus ac tela contineo , eosdem facile adducam ut te haec quae vastare iam pridem studes relinquentem usque ad portas prosequantur .	qui ego vix ab tu jam diu manus atque telum contineo , idem facilis adduco ut tu hic qui vasto jam pridem studeo relinquo usque ad porta prosequor .	GEN;MASC;PL;PRO MASC;NOM;PRO;SG ADV ADP AT+ABL;MASC;PRO;SG ADV ADV ACC;FEM;N;PL CONJ ACC;N;NEUT;PL 1;ACT;FIN;IND;PRS;SG;V _ ACC;MASC;PL;PRO ADV 1;ACT;FIN;FUT;IND;SG;V CONJ ACC;MASC;PRO;SG ACC;NEUT;PL;PRO ACC;NEUT;PL;PRO ACT;NFIN;PRS;V ADV ADV 2;ACT;FIN;IND;PRS;SG;V ACC;MASC;PRS;SG;V;V.PTCP ADV ADP ACC;FEM;N;PL 3;ACT;FIN;PL;PRS;SBJV;V _
ingrata es inquit ore quae nostro caput incolume abstuleris et mercedem postules .	ingratus sum inquam os qui noster caput incolumis aufero et merces postulo .	ADJ;FEM;NOM;SG 2;ACT;FIN;IND;PRS;SG;V 3;ACT;FIN;IND;PFV;PST;SG;V AT+ABL;N;NEUT;SG FEM;NOM;PRO;SG AT+ABL;NEUT;PRO;SG ACC;N;NEUT;SG ACC;ADJ;NEUT;SG 2;ACT;FIN;PFV;PST;SBJV;SG;V CONJ ACC;FEM;N;SG 2;ACT;FIN;PRS;SBJV;SG;V _
his rebus ita actis , constituta nocte qua proficiscerentur cicero per legatos cuncta edoctus l . valerio flacco et c . pomptino praetoribus imperat , ut in ponte mulvio per insidias allobrogum comitatus deprehendant .	hic res ita ago , constituo nox qui proficisco cicero per legatus cunctus edoceo l . valerius flaccus et c . pomptinus praetor impero , ut in pons mulvius per insidiae allobroges comitatus deprehendo .	AT+ABL;FEM;PL;PRO AT+ABL;FEM;N;PL ADV AT+ABL;FEM;PASS;PFV;PL;PST;V;V.PTCP _ AT+ABL;FEM;PASS;PFV;PST;SG;V;V.PTCP AT+ABL;FEM;N;SG AT+ABL;FEM;PRO;SG 3;FIN;IPFV;PASS;PL;PST;SBJV;V MASC;N;NOM;SG ADP ACC;MASC;N;PL ACC;ADJ;NEUT;PL MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP _ _ DAT;MASC;N;SG DAT;MASC;N;SG CONJ _ _ ADJ;DAT;MASC;SG DAT;MASC;N;PL 3;ACT;FIN;IND;PRS;SG;V _ CONJ ADP AT+ABL;MASC;N;SG ADJ;AT+ABL;MASC;SG ADP ACC;FEM;N;PL GEN;MASC;N;PL ACC;MASC;N;PL 3;ACT;FIN;PL;PRS;SBJV;V _
quae tu viva mea possis sentire favilla !	qui tu vivus meus possum sentio favilla !	ACC;NEUT;PL;PRO FEM;NOM;PRO;SG ADJ;FEM;NOM;SG AT+ABL;FEM;PRO;SG 2;ACT;FIN;PRS;SBJV;SG;V ACT;NFIN;PRS;V AT+ABL;FEM;N;SG _
miramur nos et pariter credimus , que osculati mensam rogamus nocturnas , ut suis se teneant , dum redimus a cena .	miror nos et pariter credo , que osculor mensa rogo nocturna , ut suus sui teneo , dum redeo ab cena .	1;FIN;IND;PASS;PL;PRS;V FEM;NOM;PL;PRO CONJ ADV 1;ACT;FIN;IND;PL;PRS;V _ CONJ MASC;NOM;PASS;PFV;PL;PST;V;V.PTCP ACC;FEM;N;SG 1;ACT;FIN;IND;PL;PRS;V ACC;FEM;N;PL _ ADV ADJ;DAT;MASC;PL ACC;MASC;PRO;SG 3;ACT;FIN;PL;PRS;SBJV;V _ CONJ 1;ACT;FIN;IND;PL;PRS;V ADP AT+ABL;FEM;N;SG _
itaque proxime casam hoc titulo proscripsit :	ita proxime casa hic titulus proscribo :	ADV ADV ACC;FEM;N;SG AT+ABL;MASC;PRO;SG AT+ABL;MASC;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V _
igitur p . umbreno quoidam negotium dat , uti legatos allobrogum requirat que eos , si possit , inpellat ad societatem belli , existumans publice que privatim aere alieno oppresses , praeterea quod natura gens gallica bellicosa esset , facile eos ad tale consilium adduci posse .	igitur p . umbrenus quidam negotium do , uti legatus allobroges requiro que is , si possum , inpello ad societas bellum , existimo publicus que privatim aer alienus opprimo , praeterea quod natura gens gallicus bellicosus sum , facilis is ad talis consilium adduco possum .	CONJ DAT;MASC;N;SG _ DAT;MASC;N;SG DAT;MASC;PRO;SG ACC;N;NEUT;SG 3;ACT;FIN;IND;PRS;SG;V _ CONJ ACC;MASC;N;PL GEN;MASC;N;PL 3;ACT;FIN;PRS;SBJV;SG;V CONJ ACC;MASC;PL;PRO _ CONJ 3;ACT;FIN;PRS;SBJV;SG;V _ 3;ACT;FIN;PRS;SBJV;SG;V ADP ACC;FEM;N;SG GEN;N;NEUT;SG _ ACT;MASC;NOM;PRS;SG;V;V.PTCP ADV CONJ ADV AT+ABL;MASC;N;SG ADJ;AT+ABL;MASC;SG ACC;MASC;PASS;PFV;PL;PST;V;V.PTCP _ ADV CONJ AT+ABL;FEM;N;SG FEM;N;NOM;SG ADJ;FEM;NOM;SG ADJ;FEM;NOM;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V _ ADV ACC;MASC;PL;PRO ADP ACC;ADJ;NEUT;SG ACC;N;NEUT;SG NFIN;PASS;PRS;V ACT;NFIN;PRS;V _
