við tíðini settust nógvir norðbúgvar í grønlandi .	við tíð seta nógvur norðbúgvi í grønland .	ADP DAT;DEF;FEM;N;SG IND;PASS;PL;PST;V ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL ADP DAT;INDF;NEUT;PROPN;SG _
og at drekka vín er eitt ritual , ein halgisiður , fyri samfelagsliga innliman .	og at drekka vín vera ein ritual , ein halgisiður , fyri samfelagsligur innliman .	CONJ PART NFIN;V ACC;INDF;N;NEUT;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG _ DET;MASC;NOM;SG INDF;MASC;N;NOM;SG _ ADP ADJ;DAT;DEF;MASC;SG DAT;FEM;INDF;N;SG _
nú á døgum er eisini 51,2 % av fólkinum arbeiðsleys .	nú á dagur vera eisini 51,2 % av fólk arbeiðsleysur .	ADV ADP DAT;INDF;MASC;N;PL 3;IND;PRS;SG;V ADV _ NOM;NUM ADP DAT;DEF;N;NEUT;SG ADJ;GEN;INDF;MASC;SG _
istanbul er størsti býur í turkaland .	istanbul vera stórur býur í turkaland .	NOM;PROPN;SG 3;IND;PRS;SG;V ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG ADP ACC;INDF;NEUT;PROPN;SG _
føroyar hevði heimavøll í landskrona .	føroyar hava heimavøllur í landskrona .	ACC;FEM;INDF;PL;PROPN IND;PST;SG;V ACC;INDF;MASC;N;SG ADP NOM;PROPN;SG _
hatta er mín veruleiki .	hasin vera eg veruleiki .	NEUT;NOM;PRO;SG 3;IND;PRS;SG;V 1;GEN;PRO;SG INDF;MASC;N;NOM;SG _
landbúnaðurin hevur stóran týdning fyri litavska búskapin .	landbúnaður hava stórur týdningur fyri litavskur búskapur .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ACC;ADJ;INDF;MASC;SG ACC;INDF;MASC;N;SG ADP ACC;ADJ;DEF;MASC;SG ACC;DEF;MASC;N;SG _
í nigeria eru mangir átrúnaðir .	í nigeria vera mangur átrúnaður .	ADP NOM;PROPN;SG IND;PL;PRS;V ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL _
býlingurin er gamal , men fyrr í tíðini vóru bert fá hús har .	býlingur vera gamal , men fyrr í tíð vera berur fáur hús har .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG _ CONJ ADV ADP DAT;DEF;FEM;N;SG IND;PL;PST;V ADJ;INDF;NEUT;NOM;SG ACC;ADJ;INDF;NEUT;PL INDF;N;NEUT;NOM;PL ADV _
belfast : belfast er størsti býur og høvuðsstaður í norðurírlandi .	belfast : belfast vera stórur býur og høvuðsstaður í norðurírland .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG CONJ INDF;MASC;N;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG _
á mongum oyggjum eru amerikanskar hernaðarstøðir .	á mangur oyggj vera amerikanskur hernaðurstøð .	ADP ADJ;DAT;INDF;NEUT;PL DAT;FEM;INDF;N;PL IND;PL;PRS;V ADJ;FEM;INDF;NOM;PL FEM;INDF;N;NOM;PL _
í 2010 spældi royn í 3. deild .	í 2010 spæla royn í 3 deild .	ADP DAT;NUM IND;PST;SG;V NOM;PROPN;SG ADP ADJ DAT;FEM;INDF;N;SG _
upprunafólkið í massachusetts eru indiánar .	upprunafólk í massachusetts vera indiáni .	DEF;N;NEUT;NOM;SG ADP ACC;PROPN;SG IND;PL;PRS;V INDF;MASC;N;NOM;PL _
oyggin er vøkur og har er nógvur heiðafuglur .	oyggj vera vøka og har vera nógvur heiðafuglur .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V FEM;INDF;N;NOM;PL CONJ ADV 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
fyrisitingin hjá odda kommunu er í býnum við sama navni .	fyrisiting hjá oddi kommuna vera í býur við samur navn .	DEF;FEM;N;NOM;SG ADP DAT;INDF;MASC;N;SG DAT;FEM;INDF;N;SG 3;IND;PRS;SG;V ADP DAT;DEF;MASC;N;PL ADP ADJ;DAT;DEF;NEUT;SG DAT;INDF;N;NEUT;SG _
størsti býur og høvuðsstaður er whitehorse .	stórur býur og høvuðsstaður vera whitehorse .	ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG CONJ INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
ein stórur partur av montana er fjallaland .	ein stórur partur av montana vera fjallaland .	DET;MASC;NOM;SG ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP NOM;PROPN;SG 3;IND;PRS;SG;V INDF;N;NEUT;NOM;SG _
landið er 94 % muslimskt .	land vera 94 % muslimskur .	DEF;N;NEUT;NOM;SG 3;IND;PRS;SG;V _ NOM;NUM ADJ;INDF;NEUT;NOM;SG _
" revur spreingir gásina .	" revur spreingja gás .	_ INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V ACC;DEF;FEM;N;SG _
umframt við fygling og fleygi verður nógvur lomvigi fingin við snaru .	umframt við fygling og fleyg verða nógvur lomvigi fáa við snara .	ADP ADP DAT;FEM;INDF;N;SG CONJ DAT;INDF;N;NEUT;SG 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG IND;PST;V;V.PTCP ADP DAT;FEM;INDF;N;SG _
heimshav : eitt heimshav er eitt størri saltvatnsøki .	heimshav : ein heimshav vera ein stórur saltvatnøki .	INDF;N;NEUT;NOM;SG _ DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG _
í 2010 vóru 166 bjarnir í norra .	í 2010 vera 166 bjørn í norra .	ADP DAT;NUM IND;PL;PST;V NOM;NUM FEM;INDF;N;NOM;PL ADP NOM;PROPN;SG _
í 16. øld vórðu stívarar settir í konufólkakjólar .	í 16 øld verða stívari settur í konufólkkjóli .	ADP ADJ DAT;FEM;INDF;N;SG IND;PL;PST;V INDF;MASC;N;NOM;PL ADJ;INDF;MASC;NOM;PL ADP ACC;INDF;MASC;N;PL _
í 2011 varð hann útbúgvin sum lærari .	í 2011 verða hann útbúgvin sum lærari .	ADP DAT;NUM 3;IND;PST;SG;V 3;MASC;NOM;PRO;SG ADJ;INDF;MASC;NOM;SG CONJ INDF;MASC;N;NOM;SG _
í bókini eyguni - søgur og yrkingar eru 13 stuttsøgur og 42 yrkingar .	í bók eyguni - søga og yrking vera 13 stuttsøga og 42 yrking .	ADP DAT;DEF;FEM;N;SG ACC;PROPN _ ACC;PROPN CONJ ACC;FEM;INDF;N;PL IND;PL;PRS;V NOM;NUM FEM;INDF;N;NOM;PL CONJ NOM;NUM FEM;INDF;N;NOM;PL _
frá 1997-2002 var hann varastjóri í royal greenland .	frá 1997-2002 vera hann vørurstjóri í royal greenland .	ADP DAT;NUM 3;IND;PST;SG;V 3;MASC;NOM;PRO;SG INDF;MASC;N;NOM;SG ADP ACC;PROPN;SG ACC;INDF;NEUT;PROPN;SG _
fyrr sigldi skipið eisini til noregs og hetlands .	fyrr sigla skip eisini til noreg og hetland .	ADV IND;PST;SG;V DEF;N;NEUT;NOM;SG ADV ADP GEN;INDF;NEUT;PROPN;SG CONJ GEN;INDF;NEUT;PROPN;SG _
í kvívík er ein krambúð .	í kvívík vera eitt krambúð .	ADP DAT;FEM;INDF;PROPN;SG 3;IND;PRS;SG;V FEM;NOM;NUM;SG FEM;INDF;N;NOM;SG _
dallas : dallas er ein býur í lutstatinum texas í usa .	dallas : dallas vera ein býur í luturstatur texas í usa .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;DEF;MASC;N;SG ACC;PROPN;SG ADP DAT;N _
hon var limur í bólkinum í 4 ár .	hon vera limur í bólkur í 4 ár .	3;FEM;NOM;PRO;SG 3;IND;PST;SG;V INDF;MASC;N;NOM;SG ADP DAT;DEF;MASC;N;SG ADP DAT;NUM DAT;FEM;INDF;N;SG _
dagført í oktober 2013 .	dagføra í oktober 2013 .	V;V.CVB ADP DAT;INDF;MASC;N;SG NUM _
ikki er loyvt at atkvøða fyri sínum egna landi .	ikki vera loyva at atkvøða fyri sín egin land .	ADV 3;IND;PRS;SG;V V;V.CVB PART NFIN;V ADP DAT;DET;NEUT;SG ADJ;DAT;DEF;NEUT;SG DAT;INDF;N;NEUT;SG _
ovurstórur munur er á vælferð og lívskorum fólksins .	ovurstórur munur vera á vælferð og lívskor fólk .	ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADP DAT;FEM;INDF;N;SG CONJ DAT;INDF;N;NEUT;PL DEF;GEN;N;NEUT;SG _
gráhvít er hon undir búkinum .	gráhvítur vera hon undir búkur .	ADJ;FEM;INDF;NOM;SG 3;IND;PRS;SG;V 3;FEM;NOM;PRO;SG ADP DAT;DEF;MASC;N;SG _
endamálið hjá fur er : um føroya ungdómsráð .	endamál hjá fur vera : um føroyar ungdómurráð .	DEF;N;NEUT;NOM;SG ADP DAT;N 3;IND;PRS;SG;V _ ADP FEM;GEN;INDF;PL;PROPN INDF;N;NEUT;NOM;PL _
tróndur var reyðhærdur , frøknutur og grefligur í ásjón .	tróndur vera reyðhærdur , frøknutur og grefligur í ásjón .	MASC;NOM;PROPN;SG 3;IND;PST;SG;V ADJ;INDF;MASC;NOM;SG _ ADJ;INDF;MASC;NOM;SG CONJ ADJ;INDF;MASC;NOM;SG ADP DAT;FEM;INDF;N;SG _
aldubáran : aldubáran er ein føroyskur tónleikabólkur .	aldubáran : aldubáran vera ein føroyskur tónleikabólkur .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
ein lastbilur førir farm og ferðagóðs ímillum lendingina og bygdina .	ein lastbilur føra farmur og ferðagóðs ímillum lending og bygd .	DET;MASC;NOM;SG INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V ACC;INDF;MASC;N;SG CONJ ACC;INDF;N;NEUT;SG ADP ACC;DEF;FEM;N;SG CONJ ACC;DEF;FEM;N;SG _
jackson er størsti býur í mississippi , og fyrisitingarligur høvuðsstaður fyri lutstatin .	jackson vera stórur býur í mississippi , og fyrisitingarligur høvuðsstaður fyri luturstatur .	NOM;PROPN;SG 3;IND;PRS;SG;V ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG ADP DAT;PROPN;SG _ CONJ ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP ACC;DEF;MASC;N;SG _
samanleggingin fór fram í 2005 .	samanlegging fara fram í 2005 .	DEF;FEM;N;NOM;SG 3;IND;PST;SG;V ADV ADP NUM _
hanus var av bestu seyðamonnum .	hanus vera av góður seyðamaður .	MASC;NOM;PROPN;SG 3;IND;PST;SG;V ADP ADJ;DAT;DEF;MASC;PL;RL DAT;INDF;MASC;N;PL _
kenguran heldur til á vallfløtunum .	kengura halda til á vallfløta .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V ADP ADP DAT;DEF;FEM;N;PL _
gudstænasta og lestur eru tískil í skúlanum .	gudstænasta og lestur vera tískil í skúli .	FEM;INDF;N;NOM;SG CONJ INDF;MASC;N;NOM;SG IND;PL;PRS;V ADV ADP DAT;DEF;MASC;N;SG _
meginparturin av fólkinum eru lutherskar .	meginpartur av fólk vera lutherskur .	DEF;MASC;N;NOM;SG ADP DAT;DEF;N;NEUT;SG IND;PL;PRS;V ADJ;FEM;INDF;NOM;PL _
ídnaðarkollveltingin byrjaði í onglandi mitt í 18. øld .	ídnaðarkollvelting byrja í ongland mitt í 18 øld .	DEF;FEM;N;NOM;SG IND;PST;SG;V ADP DAT;INDF;NEUT;PROPN;SG ADV ADP ADJ DAT;FEM;INDF;N;SG _
um 60 prosent av fólkinum í algeria býr nú í býum .	um 60 prosent av fólk í algeria búgva nú í býur .	ADP NOM;NUM INDF;N;NEUT;NOM;PL ADP DAT;DEF;N;NEUT;SG ADP NOM;PROPN;SG 3;IND;PRS;SG;V ADV ADP DAT;INDF;MASC;N;PL _
á afturlabbunum eru fitjur .	á afturlabbi vera fitja .	ADP DAT;DEF;MASC;N;PL IND;PL;PRS;V FEM;INDF;N;NOM;PL _
har er best at koma niðan á tindin .	har vera góður at koma niðan á tindur .	ADV 3;IND;PRS;SG;V ADV;RL PART NFIN;V ADV ADP ACC;DEF;MASC;N;SG _
í kina eru mong mál .	í kina vera mangur mál .	ADP FEM;NOM;PROPN;SG IND;PL;PRS;V ADJ;INDF;NEUT;NOM;PL INDF;N;NEUT;NOM;PL _
kyndilsmessuknútur : kyndilsmessuknútur er 19. januar .	kyndilsmessuknútur : kyndilsmessuknútur vera 19 januar .	INDF;MASC;N;NOM;SG _ INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADJ INDF;MASC;N;NOM;SG _
størsta fyritøkan á kastrup flogvølli er sas .	stórur fyritøka á kastrup flogvøllur vera sas .	ADJ;DEF;FEM;NOM;RL;SG DEF;FEM;N;NOM;SG ADP ACC;PROPN;SG DAT;INDF;MASC;N;SG 3;IND;PRS;SG;V N;NOM _
jackson : jackson er høvuðsstaðurin og størsti býurin í mississippi í usa .	jackson : jackson vera høvuðsstaður og stórur býur í mississippi í usa .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V DEF;MASC;N;NOM;SG CONJ ADJ;DEF;MASC;NOM;RL;SG DEF;MASC;N;NOM;SG ADP DAT;PROPN;SG ADP DAT;N _
høvuðsstaður er mariehamn .	høvuðsstaður vera mariehamn .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
nógv verður eisini dyrkað av oljuberum og fikum .	nógvur verða eisini dyrka av oljuber og fika .	ACC;ADJ;INDF;NEUT;PL 3;IND;PRS;SG;V ADV V;V.CVB ADP DAT;INDF;N;NEUT;PL CONJ DAT;FEM;INDF;N;PL _
endamálið var at hjálpa stovnunum við kt-tænastum .	endamál vera at hjálpa stovnur við kttænasta .	DEF;N;NEUT;NOM;SG 3;IND;PST;SG;V PART NFIN;V DAT;DEF;MASC;N;PL ADP DAT;FEM;INDF;N;PL _
sum ungur var hann fiskimaður og útróðrarmaður .	sum ungur vera hann fiskimaður og útróðrarmaður .	CONJ ADJ;INDF;MASC;NOM;SG 3;IND;PST;SG;V 3;MASC;NOM;PRO;SG INDF;MASC;N;NOM;SG CONJ INDF;MASC;N;NOM;SG _
tað eru 65 kommunur í landslutinum .	tað vera 65 kommuna í landslutur .	3;NOM;PRO;SG IND;PL;PRS;V NOM;NUM FEM;INDF;N;NOM;PL ADP DAT;DEF;MASC;N;SG _
sendistovan í russlandi verður eitt týdningarmikið amboð hjá okkum at styrkja handilsviðurskiftini við russland og onnur eystanlond .	sendistova í russland verða ein týdningarmikil amboð hjá vit at styrkja handilviðurskifti við russland og annar eystanlond .	DEF;FEM;N;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG ADP 1;DAT;PL;PRO PART NFIN;V ACC;DEF;N;NEUT;PL ADP ACC;INDF;NEUT;PROPN;SG CONJ ACC;ADJ;NEUT;PL ACC;INDF;N;NEUT;PL _
um triðingurin av fólkinum í pakistan býr í býum .	um triðingur av fólk í pakistan búgva í býur .	ADP DEF;MASC;N;NOM;SG ADP DAT;DEF;N;NEUT;SG ADP ACC;PROPN;SG 3;IND;PRS;SG;V ADP DAT;INDF;MASC;N;PL _
stovnurin er eisini fakligur myndugleiki í sambandi við fornlutir í havinum .	stovnur vera eisini fakligur myndugleiki í samband við fornlutur í hav .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADV ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;INDF;N;NEUT;SG ADP ACC;INDF;MASC;N;PL ADP DAT;DEF;N;NEUT;SG _
bólkurin vann fm08 tónleikakappingina .	bólkur vinna fm08 tónleikurkapping .	DEF;MASC;N;NOM;SG 3;IND;PST;SG;V ACC;NUM ACC;DEF;FEM;N;SG _
í lofthavinum eru eisini saltsýra , svávulsýra og flusssýra .	í lofthav vera eisini saltsýra , svávulsýra og flussýra .	ADP DAT;DEF;N;NEUT;SG IND;PL;PRS;V ADV FEM;INDF;N;NOM;SG _ FEM;INDF;N;NOM;SG CONJ FEM;INDF;N;NOM;SG _
nógvir sniglar eru tvíkynjaðir .	nógvur snigil vera tvíkynjaður .	ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL IND;PL;PRS;V ADJ;INDF;MASC;NOM;PL _
kongsjørðin liggur hjá einum festi .	kongsjørð liggja hjá ein festi .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V ADP DAT;DET;NEUT;SG DAT;INDF;N;NEUT;SG _
saaremaa ( landslutur ) : saaremaa er ein landslutur í estlandi .	saaremaa ( landslutur ) : saaremaa vera ein landslutur í estland .	NOM;PROPN;SG _ INDF;MASC;N;NOM;SG _ _ NOM;PROPN;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG _
hann er størsti býur í louisiana .	hann vera stórur býur í louisiana .	3;MASC;NOM;PRO;SG 3;IND;PRS;SG;V ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG ADP NOM;PROPN;SG _
meginparturin verður tískil fluttur út .	meginpartur verða tískil flyta út .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADV IND;PST;V;V.PTCP ADV _
ikki allir palestinar eru muslimar .	ikki allur palestini vera muslimur .	ADV DET;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL IND;PL;PRS;V INDF;MASC;N;NOM;PL _
barnablaðið : barnablaðið er eitt føroyskt tíðarrit fyri børn .	barnablaðið : barnablaðið vera ein føroyskur tíðarrit fyri barn .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG ADP ACC;INDF;N;NEUT;PL _
upprunaliga politiska skipanin var eitt samveldi millum statirnar .	upprunaligur politiskur skipan vera ein samveldi millum statur .	ADJ;DEF;FEM;NOM;SG ADJ;DEF;FEM;NOM;SG DEF;FEM;N;NOM;SG 3;IND;PST;SG;V DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG ADP ACC;DEF;MASC;N;PL _
fløgan fæst ókeypis hjá gelluni í sms .	fløga fáa ókeypis hjá gella í sms .	DEF;FEM;N;NOM;SG 3;IND;PASS;PRS;SG;V ADV ADP DAT;DEF;FEM;N;SG ADP DAT;N _
harafturat eru umleið 1000 bretskir hermenn har .	harafturat vera umleið 1000 bretskur hermaður har .	ADV IND;PL;PRS;V ADV NOM;NUM ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL ADV _
tvær ferðir varð hann útnevndur ársins evropeiski fótbóltsleikari .	tvey ferð verða hann útnevna ár evropeiskur fótbóltsleikari .	ACC;FEM;NUM;SG ACC;FEM;INDF;N;PL 3;IND;PST;SG;V 3;MASC;NOM;PRO;SG IND;PST;V;V.PTCP DEF;GEN;N;NEUT;SG ADJ;DEF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
í føroyum , skotlandi og írlandi er hann sjáldsamur nú , orsakað av seyðabiti .	í føroyar , skotland og írland vera hann sjáldsamur nú , orsaka av seyðabit .	ADP DAT;FEM;INDF;PL;PROPN _ DAT;INDF;NEUT;PROPN;SG CONJ DAT;INDF;N;NEUT;SG 3;IND;PRS;SG;V 3;MASC;NOM;PRO;SG ADJ;INDF;MASC;NOM;SG ADV _ V;V.CVB ADP DAT;INDF;N;NEUT;SG _
høvuðsstaðurin í vermont er montpelier .	høvuðsstaður í vermont vera montpelier .	DEF;MASC;N;NOM;SG ADP ACC;PROPN;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
smyril er minsti falkur í evropa .	smyril vera lítil falkur í evropa .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG ADP DAT;PROPN;SG _
halvorsen var dani .	halvorsen vera dani .	NOM;PROPN;SG 3;IND;PST;SG;V INDF;MASC;N;NOM;SG _
aðra helvtina skulu mínir menn hava .	annar helvt skula mín maður hava .	ACC;ADJ;FEM ACC;DEF;FEM;N;SG IND;PL;PRS;V DET;MASC;NOM;PL INDF;MASC;N;NOM;PL NFIN;V _
filmurin er gott 2 tímar langur og harav eru 10 minuttir tikið upp í føroyum .	filmur vera góður 2 tími langur og harav vera 10 minuttur taka upp í føroyar .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADV NOM;NUM INDF;MASC;N;NOM;PL ADJ;INDF;MASC;NOM;SG CONJ ADV IND;PL;PRS;V NOM;NUM INDF;MASC;N;NOM;PL V;V.CVB ADV ADP DAT;FEM;INDF;PL;PROPN _
í 1892 / 93 og aftur í 1898 var hann í føroyum sum granskari .	í 1892 / 93 og aftur í 1898 vera hann í føroyar sum granskari .	ADP DAT;NUM _ DAT;NUM CONJ ADV ADP DAT;NUM 3;IND;PST;SG;V 3;MASC;NOM;PRO;SG ADP DAT;FEM;INDF;PL;PROPN CONJ INDF;MASC;N;NOM;SG _
norðmenn eru stoltir av sínum tjóðardegi .	norðmaður vera stoltur av sín tjóðdagur .	INDF;MASC;N;NOM;PL IND;PL;PRS;V ADJ;INDF;MASC;NOM;PL ADP DAT;DET;MASC;SG DAT;INDF;MASC;N;SG _
sjógvurin frystir ongantíð .	sjógvur frysta ongantíð .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADV _
hann er nevndarlimur í føroysk filmsfólk .	hann vera nevndarlimur í føroyskur filmurfólk .	3;MASC;NOM;PRO;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP ACC;ADJ;INDF;NEUT;PL ACC;INDF;N;NEUT;PL _
bjørnin er størsta rovdýrið í west virginia .	bjørn vera stórur rovdýr í west virginia .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V ADJ;DEF;NEUT;NOM;RL;SG DEF;N;NEUT;NOM;SG ADP ACC;PROPN;SG NOM;PROPN;SG _
tvøroyrar kommuna : tvøroyrar kommuna er kommuna í føroyum .	tvøroyri kommuna : tvøroyri kommuna vera kommuna í føroyar .	FEM;GEN;INDF;PROPN;SG FEM;INDF;N;NOM;SG _ FEM;GEN;INDF;PROPN;SG FEM;INDF;N;NOM;SG 3;IND;PRS;SG;V FEM;INDF;N;NOM;SG ADP DAT;FEM;INDF;PL;PROPN _
høvuðsstaður er lilongwe .	høvuðsstaður vera lilongwe .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
tallahassee : tallahassee er høvuðsstaðurin í florida .	tallahassee : tallahassee vera høvuðsstaður í florida .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V DEF;MASC;N;NOM;SG ADP FEM;NOM;PROPN;SG _
bráðnaði grønlendski ísurin , hevði grønland helst verið eitt oyggjaland .	bráðna grønlendskur ísur , hava grønland helst vera ein oyggjaland .	IND;PST;SG;V ADJ;DEF;MASC;NOM;SG DEF;MASC;N;NOM;SG _ IND;PST;SG;V INDF;NEUT;NOM;PROPN;SG ADV V;V.CVB DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG _
niðri í dalinum kann vera skógarveðurlag .	niðri í dalur kunna vera skógveðurlag .	ADV ADP DAT;DEF;MASC;N;SG 3;IND;PRS;SG;V NFIN;V INDF;N;NEUT;NOM;SG _
tama áin skilir býin frá høvuðsstaðnum .	tama á skilja býur frá høvuðsstaður .	NOM;PROPN;SG DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V ACC;DEF;MASC;N;SG ADP DAT;DEF;MASC;N;SG _
teknaði sjónleikarhúsið .	tekna sjónleikarhús .	IND;PST;SG;V ACC;DEF;N;NEUT;SG _
t.d. kunnu nýføðingar í føroyum í 2014 vænta at liva í 80,11 ár .	t.d kunna nýføðingur í føroyar í 2014 vænta at liva í 80,11 ár .	N IND;PL;PRS;V INDF;MASC;N;NOM;PL ADP DAT;FEM;INDF;PL;PROPN ADP DAT;NUM NFIN;V PART NFIN;V ADP DAT;NUM DAT;FEM;INDF;N;SG _
elgurin heldur til í stórum skógum í suðuralaska .	elgur halda til í stórur skóg í suðuralaska .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADV ADP ADJ;DAT;FEM;INDF;PL DAT;FEM;INDF;N;PL ADP DAT;INDF;MASC;N;SG _
um várið fer sigmundur aftur til føroya .	um vár fara sigmundur aftur til føroyar .	ADP DEF;N;NEUT;NOM;SG 3;IND;PRS;SG;V MASC;NOM;PROPN;SG ADV ADP FEM;GEN;INDF;PL;PROPN _
dúnungarnir eru svartir .	dúnungi vera svartur .	DEF;MASC;N;NOM;PL IND;PL;PRS;V ADJ;INDF;MASC;NOM;PL _
listasavn føroya er eisini partur av tilgongdini .	listasavn føroyar vera eisini partur av tilgongd .	INDF;N;NEUT;NOM;SG FEM;GEN;INDF;PL;PROPN 3;IND;PRS;SG;V ADV INDF;MASC;N;NOM;SG ADP DAT;DEF;FEM;N;SG _
vegirnir eru breiðir og beinir .	vegur vera breiður og beinur .	DEF;MASC;N;NOM;PL IND;PL;PRS;V ADJ;INDF;MASC;NOM;PL CONJ ADJ;INDF;MASC;NOM;PL _
hetta var ein lítil meiriluti , sum kom at merkja samstarvið ímillum flokkarnar .	hesin vera ein lítil meiriluti , sum koma at merkja samstarv ímillum flokkur .	NEUT;NOM;PRO;SG 3;IND;PST;SG;V DET;MASC;NOM;SG ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _ PRO 3;IND;PST;SG;V PART NFIN;V ACC;DEF;N;NEUT;SG ADP ACC;DEF;MASC;N;PL _
sí eisini .	síggja eisini .	IPFV;SG;V ADV _
navnið islamabad merkir " staður islams " .	navn islamabad merkja " staður islam " .	ACC;DEF;N;NEUT;SG ACC;PROPN;SG 3;IND;PRS;SG;V _ INDF;MASC;N;NOM;SG GEN;INDF;N;NEUT;SG _ _
um navnið .	um navn .	ADP DEF;N;NEUT;NOM;SG _
frá sama degi varð floghavnin landsstovnur undir vinnumálaráðnum .	frá samur dagur verða floghavn landstovnur undir vinnamálráð .	ADP ADJ;DAT;DEF;MASC;SG DAT;INDF;MASC;N;SG 3;IND;PST;SG;V DEF;FEM;N;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;DEF;N;NEUT;PL _
tindar eru á kroppinum og ørmunum .	tindur vera á kroppur og armur .	INDF;MASC;N;NOM;PL IND;PL;PRS;V ADP DAT;DEF;MASC;N;SG CONJ DAT;DEF;MASC;N;PL _
hiiumaa ( landslutur ) : hiiumaa er ein landslutur í estlandi .	hiiumaa ( landslutur ) : hiiumaa vera ein landslutur í estland .	NOM;PROPN;SG _ INDF;MASC;N;NOM;SG _ _ NOM;PROPN;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG _
føðingardagur hansara er ókendur .	føðingardagur hann vera ókendur .	INDF;MASC;N;NOM;SG 3;GEN;MASC;PRO;SG 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG _
deyðarevsing .	deyðarevsing .	DAT;FEM;INDF;N;SG _
